sym,month,net,pnl_pct,reason,entry_px,exit_px,notional,held_bars,cap_after
SEIUSDT,2026-05,-124.3021512892573,-2.200000000000002,STOP_LOSS,0.06763352573364972,0.06614558816750943,5451.848740756891,27,5329.727328963937
OPUSDT,2026-05,-124.28559424270567,-2.200000000000002,STOP_LOSS,0.12482495661377907,0.12207880756827592,5451.122554504622,42,10658.744738247655
UNIUSDT,2026-05,-121.71053465897867,-2.200000000000002,STOP_LOSS,3.100619904613495,3.0324062667119978,5338.181344692036,52,15877.350820818589
XLMUSDT,2026-05,339.43553225795216,6.499999999999995,TAKE_PROFIT,0.19663932503163814,0.20942088115869462,5287.15782333259,31,16216.786353076543
NEARUSDT,2026-05,38.88136696013589,0.8000000000000007,TRAILING_LOCK,2.435486942768097,2.4549708383102415,5400.189855574489,30,16255.66772003668
XLMUSDT,2026-05,22.735176873242345,0.49999999999998934,TRAILING_LOCK,0.2589517667412758,0.2602465255749821,5413.137350772215,8,16278.40289690992
NEARUSDT,2026-05,-123.5921461544989,-2.200000000000002,STOP_LOSS,2.3434685351371765,2.2919122273641586,5420.708164671004,22,10732.656629961413
XLMUSDT,2026-05,-44.328133918585756,-0.7378643429202136,STALL_EXIT,0.2435486942768097,0.24175163530409335,5419.986126343469,60,16110.482616836834
XLMUSDT,2026-05,-122.30093556527338,-2.200000000000002,STOP_LOSS,0.23444688414931297,0.22928905269802807,5364.076121283906,6,10621.245053580331
XLMUSDT,2026-05,339.85222371933594,6.499999999999995,TAKE_PROFIT,0.23284656686782837,0.2479815937142372,5293.648344537949,34,5635.618027595099
FETUSDT,2026-05,38.32811935013254,0.8000000000000007,TRAILING_LOCK,0.26915383039712903,0.27130706104030605,5323.349909740671,51,10999.4253966498
ORDIUSDT,2026-05,80.70179351528105,1.584285961122256,TRAILING_LOCK,3.3876774839401245,3.4413479827262874,5364.790711406667,194,16447.06381785631
TIAUSDT,2026-05,39.43348020969228,0.8000000000000007,TRAILING_LOCK,0.3937787436246872,0.3969289735736847,5476.872251346152,25,5530.5606339366705
ICPUSDT,2026-05,39.422975830202645,0.8000000000000007,TRAILING_LOCK,2.6535307163715363,2.6747589621025085,5475.4133097503745,25,11047.587084841147
BONKUSDT,2026-05,126.33076532961341,2.3869297407510315,MONTH_END,5.401080191040819e-06,5.530000180442585e-06,5476.142731962272,116,16652.25103922582
RENDERUSDT,2026-06,39.9254370916476,0.8000000000000007,TRAILING_LOCK,2.1824363217830656,2.19989581235733,5545.199596062198,16,16692.176476317465
ICPUSDT,2026-06,121.71497118471942,2.270294452806554,TRAILING_LOCK,2.6645328343391417,2.7250255754703523,5557.014082228038,22,5693.195806120975
FILUSDT,2026-06,119.13012732653458,2.2234939237335327,TRAILING_LOCK,0.8421684076309204,0.8608939710021973,5557.754375110803,23,11372.303410308357
NEARUSDT,2026-06,-9.223606443297156,-0.0859371256171304,STALL_EXIT,2.176435318279266,2.174564952325821,5558.494766613716,60,16923.79796838542
APTUSDT,2026-06,-128.47512852830934,-2.200000000000002,STOP_LOSS,0.6541307842612266,0.6397399070074796,5634.874058259179,26,11157.443866495378
FILUSDT,2026-06,-51.353936386925476,-0.8312376871553728,STALL_EXIT,0.7581516162157058,0.7518495742559433,5635.624723472345,179,16743.968903470188
ORDIUSDT,2026-06,-127.10997619836132,-2.200000000000002,STOP_LOSS,3.183636687755585,3.113596680624962,5574.998956068479,8,11038.88698575831
ADAUSDT,2026-06,59.0907869070506,1.1397834453389821,TRAILING_LOCK,0.1610321984499693,0.16286761678956746,5575.741644855573,52,11141.065311650855
NEARUSDT,2026-06,356.41366562791137,6.499999999999995,TAKE_PROFIT,1.9443888057231902,2.0707740780951975,5551.614729406719,97,5942.903732557688
ATOMUSDT,2026-06,355.1974996424415,6.499999999999995,TAKE_PROFIT,1.75035,1.86412275,5532.671333994424,116,11832.985634728151
ROSEUSDT,2026-06,356.46114625259196,6.499999999999995,TAKE_PROFIT,0.00602120420448482,0.006412582477776333,5552.354302999878,243,6161.525618254557
PYTHUSDT,2026-06,379.24334185855827,6.499999999999995,TAKE_PROFIT,0.03730746183022857,0.03973244684919342,5907.217162905897,36,6540.768960113116
OPUSDT,2026-06,371.674228392712,6.499999999999995,TAKE_PROFIT,0.09261852288544178,0.09863872687299549,5789.3181992634345,251,12704.077115048967
APTUSDT,2026-06,371.6247213854903,6.499999999999995,TAKE_PROFIT,0.6241248128771781,0.6646929257141947,5788.547062079293,258,18866.564317338583
PYTHUSDT,2026-06,-57.37987723561172,-0.8333191436033172,STALL_EXIT,0.037807559117674826,0.0374925014898181,6282.565917673749,76,18809.18444010297
ICPUSDT,2026-06,-142.76881073139404,-2.200000000000002,STOP_LOSS,2.5085014969825745,2.4533144640489577,6261.789944359368,26,6135.3226519065665
ETHUSDT,2026-06,-74.05108860698387,-1.1024290763486544,STALL_EXIT,1676.9352955810546,1658.4482732910158,6262.6241258929385,208,6191.078086936312
ORDIUSDT,2026-06,393.73022216353576,6.499999999999995,TAKE_PROFIT,3.2446487580299377,3.4555509273018834,6132.869504104925,302,6529.052874070103
SOLUSDT,2026-06,402.1140304711846,6.499999999999995,TAKE_PROFIT,67.44348630523682,71.8273129150772,6263.45841855429,583,13197.130706462998
ROSEUSDT,2026-06,46.47304325156627,0.8000000000000007,TRAILING_LOCK,0.006911381996423006,0.0069666730523943905,6454.589340495257,66,6785.572363702494
VETUSDT,2026-06,46.479234285572964,0.8000000000000007,TRAILING_LOCK,0.005266052810568363,0.00530818123305291,6455.449206329539,85,6817.430094156551
NEARUSDT,2026-06,415.3781642622536,6.499999999999995,TAKE_PROFIT,2.3644728820323944,2.5181636193645,6470.064863898028,87,13705.461148262391
FILUSDT,2026-06,61.97149812864727,1.015582537627524,TRAILING_LOCK,0.8051610071539879,0.8133380817424296,6623.84083031271,15,7140.059513644921
NEARUSDT,2026-06,-57.47619067808664,-0.7876013859888453,STALL_EXIT,2.27345460190773,2.2555488419532774,6624.723243448737,146,13709.95645571295
ATOMUSDT,2026-06,-66.72927027768924,-0.9270487918699555,STALL_EXIT,1.8033605732917786,1.786642540884018,6626.220180829774,67,13643.22718543526
AVAXUSDT,2026-06,27.736797202073625,0.49999999999998934,TRAILING_LOCK,5.820163567256928,5.849264385093211,6603.999333827303,5,13670.963982637335
ENSUSDT,2026-06,-150.76168953808684,-2.200000000000002,STOP_LOSS,4.960992038154602,4.851850213315201,6612.3548043020455,2,6904.321311528737
AVAXUSDT,2026-06,424.5697311243772,6.499999999999995,TAKE_PROFIT,5.743148503017426,6.116453155713558,6613.235687295593,145,13944.772024223625
FETUSDT,2026-06,-58.299095791385646,-0.7895629153212735,STALL_EXIT,0.18673734135925768,0.18526293256282808,6704.413765143828,230,7180.270782907036
NEARUSDT,2026-06,67.65739361185402,1.0922128656468466,TRAILING_LOCK,2.162432340860367,2.186050705098152,6684.107257283097,100,7247.92817651889
UNIUSDT,2026-06,-111.75737438283505,-1.587144456824785,STALL_EXIT,2.972594283628464,2.925414918231964,6703.52073723031,776,13842.372947661257
NEARUSDT,2026-06,48.02626708306931,0.8000000000000007,TRAILING_LOCK,1.855371019077301,1.8702139872299193,6670.31487264856,130,13890.399214744326
ORDIUSDT,2026-06,28.082492002265724,0.49999999999998934,TRAILING_LOCK,3.873774506521225,3.893143379053831,6686.307619587222,14,13918.481706746592
ORDIUSDT,2026-06,129.07280734952548,2.0077087681091843,TRAILING_LOCK,3.8107619427680968,3.8872709444248197,6695.659089423976,46,14047.554514096119
ORDIUSDT,2026-06,28.302289403938907,0.49999999999998934,TRAILING_LOCK,3.6717342038154603,3.690092874834537,6738.640334271368,10,14075.856803500057
PYTHUSDT,2026-06,-153.85588192345807,-2.200000000000002,STOP_LOSS,0.03606721370145678,0.03527373500002473,6748.06499664288,10,13922.000921576599
TRXUSDT,2026-06,-75.36229986802479,-1.137759552202322,STALL_EXIT,0.31876372573971745,0.3151369610011578,6188.602645877961,4568,20037.716708644886
PYTHUSDT,2026-07,96.63485400352465,1.528242636558197,TRAILING_LOCK,0.039297857753187414,0.039898424370625615,6672.559663978747,26,20134.351562648408
PYTHUSDT,2026-07,-65.13566249586495,-0.8914869111580348,STALL_EXIT,0.03874774961918592,0.03840231850296259,6704.73907036192,195,20069.215900152543
ORDIUSDT,2026-07,-81.8463407146046,-1.1446856487746349,STALL_EXIT,3.3486696496009825,3.3103379086971283,6683.048894750797,60,19987.36955943794
ORDIUSDT,2026-07,47.92171725570826,0.8000000000000007,TRAILING_LOCK,3.2556511144638063,3.2816963233795167,6655.794063292834,119,20035.291276693646
BONKUSDT,2026-07,-152.1159454891694,-2.200000000000013,STOP_LOSS,4.600920011125708e-06,4.499699770880942e-06,6671.751995138984,1,19883.17533120448
NEARUSDT,2026-07,-150.96102038463675,-2.200000000000002,STOP_LOSS,2.0274053503990173,1.982802432690239,6621.097385291092,36,13109.350769518423
AVAXUSDT,2026-07,47.30360798019147,0.8000000000000007,TRAILING_LOCK,6.392277993965148,6.4434162179168695,6569.945552804385,74,13156.654377498617
TRXUSDT,2026-07,-73.78047334851101,-1.0344723891343555,STALL_EXIT,0.3317663371860981,0.3283343060314655,6620.21545511937,148,19705.737445451523
UNIUSDT,2026-07,421.28107855132936,6.499999999999995,TAKE_PROFIT,3.149629729413986,3.354355661825895,6562.010569335357,100,20127.01852400285
ANKRUSDT,2026-07,115.26415606717403,1.8000000000000016,TRAILING_LOCK,0.0038607720552943647,0.003930265952289663,6701.404422510106,54,13537.30459270968
TIAUSDT,2026-07,-74.17020875723472,-1.020482915915344,STALL_EXIT,0.3976795151352882,0.3936212636232376,6739.787386480476,304,6721.549181293128
ANKRUSDT,2026-07,-153.64668394705407,-2.200000000000002,STOP_LOSS,0.0036507300860714165,0.003570414024177845,6738.889646800597,34,13309.48770000539
HBARUSDT,2026-07,-71.76249748427549,-0.9907149456402253,STALL_EXIT,0.06730345861762761,0.06663667319416999,6702.29716849295,594,19942.70328988146
PYTHUSDT,2026-07,47.80825649971569,0.8000000000000007,TRAILING_LOCK,0.047479493641108275,0.04785932959023714,6640.035624960483,76,13346.93498277244
BONKUSDT,2026-07,-45.364698962107425,-0.6015655106477613,STALL_EXIT,3.5607120956228754e-06,3.539292079722145e-06,6655.955774374889,63,13301.570283810332
UNIUSDT,2026-07,49.169884284864324,0.8204155981306416,TRAILING_LOCK,3.626725127506256,3.656479346153641,6640.849329620506,94,13350.740168095197
TIAUSDT,2026-07,-87.19237109732236,-1.2329561646592935,STALL_EXIT,0.40228045340180396,0.39732051175236704,6640.920195530527,509,19907.124360606613
BONKUSDT,2026-07,425.47308017654643,6.499999999999995,TAKE_PROFIT,2.7205441113892447e-06,2.8973794786295457e-06,6627.306544806017,225,7070.032704331756
ROSEUSDT,2026-07,-57.59084795154736,-0.7887617870425356,STALL_EXIT,0.005341068148892372,0.005298939844314009,6629.072412082002,474,13644.165897427043
AVAXUSDT,2026-07,48.60499910819244,0.8000000000000007,TRAILING_LOCK,6.25125,6.30126,6750.694320582232,227,13692.770896535236
ORDIUSDT,2026-07,-154.26430836127105,-2.200000000000002,STOP_LOSS,3.876775127506256,3.7914860747011185,6765.97843689786,52,6768.920050974592
ORDIUSDT,2026-07,62.374790972643446,1.008941600917379,TRAILING_LOCK,3.7237446496009827,3.761315058482742,6714.608422213557,112,6831.294841947235
OPUSDT,2026-07,-153.56664638945034,-2.200000000000013,STOP_LOSS,0.09331865983307361,0.09126564931674598,6735.379227607446,2,6677.728195557785
XRPUSDT,2026-07,61.26169201041564,0.9853166888472042,TRAILING_LOCK,1.0928185079813004,1.1035862311192512,6766.8797852852595,669,13508.576424767574
FETUSDT,2026-07,-152.8863809970557,-2.200000000000013,STOP_LOSS,0.1439287870109081,0.14076235369666812,6705.543026186629,28,13355.690043770519
TRXUSDT,2026-07,40.44356789384118,0.6901751976795101,MONTH_END,0.3238647575676441,0.3260999917984009,6628.189419636714,3864,13369.680593009794
ATOMUSDT,2026-07,9.626257424799913,0.22465499557924318,MONTH_END,1.2262451513528823,1.2289999723434448,6654.631861314609,237,20036.60056449373
ALGOUSDT,2026-08,428.29741201283696,6.499999999999995,TAKE_PROFIT,0.0836167195469141,0.08905180631746351,6671.299252536413,231,13790.041113334963
TRXUSDT,2026-08,48.039753513430696,0.8000000000000007,TRAILING_LOCK,0.328465666025877,0.33109339135408405,6672.187987976412,1132,20512.937730019996
BONKUSDT,2026-08,-155.7216835299384,-2.200000000000002,STOP_LOSS,2.660532063782739e-06,2.6020003583795187e-06,6829.898400435881,4,13523.67545908776
XLMUSDT,2026-08,-82.2170573935731,-1.1397969135338748,STALL_EXIT,0.16363271775841712,0.16176763709187508,6740.225072006618,186,6660.704104641848
JASMYUSDT,2026-08,-42.768422704055,-0.5461107185345759,STALL_EXIT,0.00395078980922699,0.003929214122612029,6830.808264096659,1081,13451.476269340092
NEARUSDT,2026-08,430.7606783413912,6.499999999999995,TAKE_PROFIT,1.5483095780611038,1.6489497006350755,6709.667886937561,125,7143.112432433728
ENSUSDT,2026-08,52.01510318661772,0.8361460239737273,TRAILING_LOCK,3.8907781049251557,3.9233106913511278,6878.975956689689,189,7195.127535620345
GALAUSDT,2026-08,-157.23557128195893,-2.200000000000002,STOP_LOSS,0.00154830962929409,0.00151424681744962,6896.296986050832,1,7037.891964338386
RENDERUSDT,2026-08,432.4788023579623,6.499999999999995,TAKE_PROFIT,1.2312461465835571,1.3112771461114883,6736.429943270447,2364,14209.495281944102
ORDIUSDT,2026-08,-54.48164933972663,-0.6995509590291937,STALL_EXIT,4.09281840763092,4.064187057209015,6988.850274467583,97,7164.299105249507
FLUXUSDT,2026-08,448.6244228870277,6.499999999999995,TAKE_PROFIT,0.04120824079290032,0.04388677644443884,6987.919359611024,178,14603.638055491403
POLUSDT,2026-08,457.04952121298834,6.499999999999995,TAKE_PROFIT,0.08811762121617794,0.0938452665952295,7119.151420763069,115,7937.7397187183315
ORDIUSDT,2026-08,457.1104083193768,6.499999999999995,TAKE_PROFIT,4.319863567256927,4.6006546991286275,7120.099818058836,152,15517.797985023768
GALAUSDT,2026-08,-169.27894370072244,-2.199999999999991,STOP_LOSS,0.002131426128325984,0.0020845347535028125,7424.515074593112,2,15348.519041323045
TRXUSDT,2026-08,435.1503657244701,6.499999999999995,TAKE_PROFIT,0.3275654856920242,0.34885724226200576,6778.0430798204125,4146,22564.423704099856
CFXUSDT,2026-08,-171.31813053100817,-2.200000000000002,STOP_LOSS,0.05036006921902299,0.04925214769620448,7513.953093465252,1,7362.191867482298
ENSUSDT,2026-08,-171.295310956021,-2.200000000000002,STOP_LOSS,5.991197771072388,5.859391420108795,7512.952234913204,1,14706.853972333447
NEARUSDT,2026-08,-171.27249442060202,-2.200000000000002,STOP_LOSS,2.001400127506256,1.9573693247011184,7511.951509675512,1,22050.537768192225
POLUSDT,2026-08,-167.39420307302944,-2.200000000000002,STOP_LOSS,0.10617123128771781,0.10383546419938802,7341.851011974981,1,14537.377356680463
XRPUSDT,2026-08,-167.41650295122312,-2.200000000000002,STOP_LOSS,1.4634926131010055,1.4312957756127833,7342.829076808011,2,21715.727062167975
XRPUSDT,2026-08,-164.87448614680446,-2.200000000000002,STOP_LOSS,1.4615922754526138,1.4294372453926563,7231.337111701936,11,21550.85257602117
BONKUSDT,2026-08,-163.62269309818345,-2.200000000000002,STOP_LOSS,3.250649963365504e-06,3.1791356641714627e-06,7176.433907815051,9,14208.881684901731
APTUSDT,2026-08,-162.3586125234172,-2.200000000000002,STOP_LOSS,0.6131225756764411,0.5996338790115594,7120.991777342847,30,14046.523072378313
ENSUSDT,2026-08,-21.39569021379853,-0.21817790805668258,STALL_EXIT,5.611122133541107,5.598879904651642,7175.478006818529,96,21203.475580185772
GALAUSDT,2026-08,-62.75577458285637,-0.8089150482392338,STALL_EXIT,0.001950389947090298,0.0019346129493089392,7059.816875320418,114,7015.438076138061
ENSUSDT,2026-08,-57.55563011660833,-0.735365307123903,STALL_EXIT,5.75115,5.7088580381393434,7058.876507712626,130,7004.144428199103
HBARUSDT,2026-08,-84.8957806187505,-1.1223608260649054,STALL_EXIT,0.07851570262312889,0.07763447313457728,7060.757368201863,134,6978.685890530393
BONKUSDT,2026-08,50.4096760126282,0.8000000000000007,TRAILING_LOCK,3.1706338998901626e-06,3.195998971089284e-06,7001.3438906428455,26,7054.554104211731
NEARUSDT,2026-08,-107.27980888311104,-1.4578643270403369,STALL_EXIT,1.9743947771072388,1.9456107799768447,6975.895532317467,77,13925.960185859014
RENDERUSDT,2026-08,50.2023710773896,0.8000000000000007,TRAILING_LOCK,1.5163032324314116,1.5284336582908629,6972.5515385263725,24,7025.542930219172
BONKUSDT,2026-08,-158.4107631838798,-2.200000000000002,STOP_LOSS,3.2106419316278335e-06,3.140007809132021e-06,6947.840490521023,50,13817.751793752523
TRXUSDT,2026-08,50.49095776508806,0.8000000000000007,TRAILING_LOCK,0.34376873170137406,0.34651888155498506,7012.63302292889,480,20883.68082765567
POLUSDT,2026-08,29.207916005558765,0.49999999999998934,TRAILING_LOCK,0.118833760035038,0.11942792883521318,6954.265715609338,7,20912.888743661228
PYTHUSDT,2026-08,29.24876619688418,0.49999999999998934,TRAILING_LOCK,0.054150829535722735,0.054421583683401345,6963.991951639189,6,20942.137509858112
PYTHUSDT,2026-08,50.21086889363605,0.8000000000000007,TRAILING_LOCK,0.0483196624495089,0.048706219749104974,6973.731790782752,44,20992.348378751747
VETUSDT,2026-08,120.20374589704417,1.8000000000000016,TRAILING_LOCK,0.007097419215738773,0.007225172761622071,6988.589877735112,21,7126.98724345106
JASMYUSDT,2026-08,230.93550709461604,3.383584757611535,MONTH_END,0.004700939932186157,0.004860000219196081,6990.452010124332,219,14351.170941474058
BONKUSDT,2026-08,221.3809863898173,3.2473270618960104,MONTH_END,3.060611926321144e-06,3.1600000056641875e-06,6989.520881916584,162,21564.868618133227
